video_id,comment,likes,sentiment
dpIJHTIEKC0,Wahiyat wahiyat wahiyat 😅,0,Negative
dpIJHTIEKC0,Bhai ram ki movie Hanuman ne ek bar bhi ram ka naam liya 😂😂😂😂,0,Negative
dpIJHTIEKC0,zero zero zero % bhi kuch acchhaa nhi h is movie mharamkhor h puri ki puri caste,1,Negative
dpIJHTIEKC0,Over-all picture buri ni hai wahiyaat hai😅😅😅,0,Negative
dpIJHTIEKC0,"ab kaha mar gya hai godi media,, Rawan sungh kr gya kya?koi aalochna nhi,,koi aarop nhi, koi cheekh pukar nhi,,kahi  jeebh to nhi lakwa maar gyi",0,Negative
dpIJHTIEKC0,Mughe to lagta hai bhai ye picture Bannane vale paisa deal ke Kala paisa safed karte hai,0,Negative
dpIJHTIEKC0,I am also a Muslim but Mai Ram ki ijjat karta hu aur Apni Indian Sanskriti ki bhi but is movie me bahut bura kaam hua Agar dusre desh ke log ise dekhenge to ve kya sochenge ki ye real Mai hi aisa hoga and rawan ki bhi ek negative image unke dimag me aaigi boycott to is movie ka hona tha but it's a religious movie isiliye kisi ne boycott hi nahi kiya,0,Negative
dpIJHTIEKC0,"USS director ko jail main hona chahiye, no wonder usko pichhe se propaganda paise Mile hai ki kuchh bhi banao bas Controversy karo",0,Negative
dpIJHTIEKC0,Prabhas genda 😂😂😂😂😂,0,Negative
dpIJHTIEKC0,"Jab bhi ramayan k upar adharit koi bhi movie ya show dekha jae to sabka man positivity se bhar jana chahiye man shaant ho jana chahiye par ye kya script h iss movie me tu, tera, jali, jalegi... isse ramayan based movie kaise bana dii",0,Negative
dpIJHTIEKC0,"Koi ye bataye ki Harry Potter ka DEMENTORS , ADIPURUSH kya kar rha hai?",0,Neutral
dpIJHTIEKC0,Pj totaly ghusbums😂😂😂😂Review bilkul justice karta hai Adipurush pe.. Iss ghatiya sahed hi kisi movie me dekha hai.. 😅😂😂,0,Negative
dpIJHTIEKC0,Bhai....ramayan hi kyu...? Sabkuch bigad diya bhai...😢😢😢😢😢hamari classic ramayan bigad di....😢😢😢😢😢😢😔😖,0,Negative
dpIJHTIEKC0,3 to Kya 30 ghante ki bhi film banate to Kam se Kam in logon ke bas ki BAAT to nahi Hain.,0,Negative
dpIJHTIEKC0,Aadipurush CGI VFX bahut kharab haiThe legend of Hanuman ka CGI VFX super hai,0,Negative
dpIJHTIEKC0,Ab toh kabhi nhi dekhungaa movie 🤣,0,Negative
dpIJHTIEKC0,Kaha h boycott gang??? Ab himmat h to boycott kr k batao andhbhakkato ! Pathan ko boycott kre the ! Ab kr k batao bhakkto!???,1,Negative
dpIJHTIEKC0,jaladi ticket,0,Negative
dpIJHTIEKC0,Apne sentiments hurt mat kariye mat jaiye yeh movie dekhne.,0,Negative
dpIJHTIEKC0,Isse achi. Movie marvel bale hi bana dete,0,Negative
dpIJHTIEKC0,Tv pr mat lana ye movie ban krdo,0,Negative
dpIJHTIEKC0,Ghanta perspective puri ki puri team sirf dharm k naam per dekhne hi aayenhe sochke jaise v banadiya ye log koi serious hi nhi they Sirf paise k liye jaise taise kardi aur aap perspective bolte hain..,1,Negative
dpIJHTIEKC0,Aaj pata chala pj ko bojot gusa ata h 😢,0,Negative
dpIJHTIEKC0,Elvish yadav ke baad ek aap he ho jisne khulkr bolaa ha itna,0,Positive
dpIJHTIEKC0,Legend Hanuman se hi sikh lete kuch,0,Negative
dpIJHTIEKC0,Yaar sab chhodo inke bajrang ne to puri movie me ek baar vi shree ram nahi bola yaar sharam karo 🙌😤😤😤😤,0,Negative
dpIJHTIEKC0,Prabhas ko bahubali ke alawa jab bhi dekha usne disappoint hi KiyaMujhe lagta he Ane wali salaar bhi wahiyat movie hogiMe to nahi jaraha dekhne,0,Negative
dpIJHTIEKC0,"Sach mai bohot bakwas hai""Jiski jalti hai wahi janta hai""Chee🤮",0,Negative
dpIJHTIEKC0,Hamari Hindu Sanskriti ka apman kiya he ye movie banake,0,Negative
dpIJHTIEKC0,Hanuman ji fir Jai Shree Ram nehi bolte he yaar kya banaye ho yr,0,Negative
dpIJHTIEKC0,"om rout bacha hai ,,ramayan ko destroy karne ke liye puri koshish ki hai... prabhas is good in telugu movies, looks like a tower only suits for action movie",0,Negative
dpIJHTIEKC0,Mic kon sa use karte karte h,0,Neutral
dpIJHTIEKC0,Bhai movie ke ticket price se Ram charitmanas book ajayengi woh kharid lo or pad lo pr movie mat dekho 😡😡😡😡,0,Negative
dpIJHTIEKC0,5 hazar saal pehle to kalyug aya tha or 7 hazar saal pehle ramayan bhi ho gai jo ki treta yug ki hai phir duapar kaha gaya,0,Neutral
dpIJHTIEKC0,I think 💬 Paheli baar pj gussa hua Hain 😡😡😡💢,0,Neutral
dpIJHTIEKC0,😂Kya review hai,0,Neutral
dpIJHTIEKC0,Yeah kya bhawasir bana diye ho 😂,0,Negative
dpIJHTIEKC0,Ma Adiproush nhi deakh sakta mere mo se gali niklgi jo ma nhi dena chata,0,Negative
dpIJHTIEKC0,Ramayan ka apamaan he ye 😡😡😅😅,0,Negative
dpIJHTIEKC0,1 scene dekha tha jalli na wala sala tbhi itna ghtiya feel ho ra tha k sala iska writer kon h,0,Negative
dpIJHTIEKC0,Paisa Barbaad...😅,0,Negative
dpIJHTIEKC0,Rahi baat dialogue ki to haa bhut kuchh gadbad hai and men point is a Hindu dialogue is not available,0,Negative
dpIJHTIEKC0,Bhai kya kachra kardiya yaar 😢 ramayana ki god pls remake this with better director and vfx,0,Negative
dpIJHTIEKC0,Andh bhaktt...be likeee..meri umeede todhi hai tumneee,0,Negative
dpIJHTIEKC0,Bohot badhiya movie he bro 1 no,0,Positive
dpIJHTIEKC0,Best thing that I want to say Adipurush ki cast  ne   kabhi ramayan dekhi he nahi our na he Government ne dekhi hai warna is jaise chu movie ko green flag dekha te he nahi sala bas andha Pisa dekhaya Udaya hai  Haare jahnde dekhane walo ko nikalo pahle fer movie ko haata doo BC kuch bhi banate hai yi Bollywood wali kabhi bhi hamare bhagwan ka samman nahi karti 🥺🥺🥺😭😭,0,Negative
dpIJHTIEKC0,B**ike ase 600cr barbaad kiye kahi daan kr deta 😢,0,Negative
dpIJHTIEKC0,Director jaha dikhe waha gira kr maro,0,Negative
dpIJHTIEKC0,Bhai mene pahli baar hi muskil se dekhi thi ab dusri bar nahi dekhu gaa pese dene pe nahi sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sab bakwaas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,Negative
dpIJHTIEKC0,Wahiyad wahiyad wahiyad wahiyad wahiyad 🤢🤢🤢🤢🤢🤢🤢🤢🤢,0,Negative
dpIJHTIEKC0,Hamare dharam ko dusrom ne nahi apno ne mara hai,0,Negative
dpIJHTIEKC0,Sab jhola utha ke boycott karne chale aate hai 😂😂😂,0,Negative
dpIJHTIEKC0,@tseries itna pesa he to hame de do isse achchi bana denge,0,Negative
dpIJHTIEKC0,Me Bollywood movie dekhta hi nhi to ye dekhi hi nhi paise bache,0,Negative
dpIJHTIEKC0,6oo crore ka hag diya hai,0,Negative
dpIJHTIEKC0,Bhai aapke ek ek shabd se i agree.....itni ghatiya film banai hai...,0,Negative
dpIJHTIEKC0,Mere to 3 ghante waste ho gaye 😢,0,Negative
dpIJHTIEKC0,Sach me wahiyat bna diya😞,0,Negative
dpIJHTIEKC0,Abhi ka review ko kitne paise mile yaar 🤔,0,Neutral
dpIJHTIEKC0,Prabhas murkh ban gya Bollywood me aake,0,Negative
dpIJHTIEKC0,Acha hua meine is movie nahi dekhaa,0,Negative
dpIJHTIEKC0,Muje ye movie dekha te ulti a raha he,0,Negative
dpIJHTIEKC0,Paisa barbaad....issey Dayanand Sagar Ramayan was 100x better.,0,Negative
dpIJHTIEKC0,bollywood se app umid kar rahe ho ki ye Hindustan k culture ki respect karenge,0,Negative
dpIJHTIEKC0,Inka boycott boycutt karne se ghar ka kharcha  chalta hai,0,Negative
dpIJHTIEKC0,Mujhe mera ticket ka paisa wapas chahye refund warna mai FIR likhwa dunga adipurush k director pe,0,Negative
dpIJHTIEKC0,Writer actor and director kese ko bhi Sharam nhi aayi😢😅😅😂😂 hadd hai BC 🙏 that's why I don't watch any fuc#### Bollywood movie 👎,0,Negative
dpIJHTIEKC0,Durector ki auqat hi nahi hai,0,Negative
dpIJHTIEKC0,kamse kam abhi to boycott karna chahiye,0,Negative
dpIJHTIEKC0,Kit na pesa mila h bhai,1,Neutral
dpIJHTIEKC0,PJ bhai kitne paise mile 🌚,0,Neutral
dpIJHTIEKC0,"Bhai adipurush Ramji thy aur vahiyat naam mat likho uss ke sath, film critic karna aalag hai aur apne Dharma ke baare Mai kuch bolna aalag hai. Please request you to change the title for now.Jai Shree Ram 🚩🚩🚩",0,Negative
dpIJHTIEKC0,Chhodo yr kuch bolne layak nhi h,1,Negative
dpIJHTIEKC0,hanuman ji ka v jisne acting kiya h vo bhut bekar he,0,Negative
dpIJHTIEKC0,"Aaj dekha maine, wakai bahut bekar bnaya hain.😢😢😢😢😢",0,Negative
dpIJHTIEKC0,"Ghor kalyug hai vai , ye ha jo log sabse jada god ki bat karte hai o hi sabse bara devil hote hai. Dipika ki serf bikini colour ki waja se boycott ho raha tha film ab kaha hai",0,Negative
dpIJHTIEKC0,Ab na dekh rha ab,0,Negative
dpIJHTIEKC0,Yaar Sita ma ke kapde dekho....ban karo iss film ko🤬🤬🤬,0,Negative
dpIJHTIEKC0,Ab to ramanand sagar ke charan dho k pine ka man kar rha hai 😂😂.. Dekho ab kb prabhas resign krta hai bollywood se... pan india bnne k chkkar me...south ka bhi na rha to lanka lg jaaegi iski bhi 😂😂😂,0,Negative
dpIJHTIEKC0,I dont support Adipurush movie.... Par 240 Cr worlwide collection hui  kaise 🤔🤔🤔,0,Negative
dpIJHTIEKC0,"Kisne bola prabhas bada star hai.....PJ Bhai Dil par hath rakh kar ek baar sochna....Prabhas ko unnecessary chadhaya Jaya raha hai.... Saare bade budget ki movies mai hi kyu prabhas ko hi cast Kiya Jaa Raha hai.... us bande ko acting nahi aati sahi mayno maiPrabhas ka maano patent ho gaya ho..500-600 cr ke budget mai kaam karne ka...mazak chal raha hai kya?Bahubali ke baad kon si movie hit ho gayi prabhas ki ? Saaho nahi chali, Radhe shyam nahi chaliUske baad bhi pata nahi in directors or producer ko kya latt si lag gayi hai..Abhi Salar ban rahi hai or tum dekh Lena uska bhi wahi haal hoga...Are bhagao yar.. dusro ko chance do,.Puri movie ko waat laga kar rkh di om raut neEsa laga raha hai ki 250-2050 crore in logo ne  apne jeb mai daal liye, or bache 100 cr movie bana Dali....Galti sabse zada public ki bhi hai, are bhai jab ek bande ki tukke mai ek movie chal gayi toh uska yeh matlab toh nahi hai na ki uski aane wali sari movies wesa hi response deyeh baat toh humne marvel ke phase 4 mai hi dekh liAbhi b smj nhi aa rha hai toh jaake pogo dekho",0,Negative
dpIJHTIEKC0,Aapko kase pata ki ramanand sagar ki Ramayan hi sahi ramayan hai aapko ye pata hai ki humare pass 50 se bhi jyada type ki ramayan hai aapko bhi nahi pata ki aapko ramanand sagar ki Ramayan kyu sahi lagti hai agar aapse koi puche to aap bas kehe do GE ki aapki bas aastha hai or koi jawab nahi hota logo ke pass,0,Negative
dpIJHTIEKC0,Aub to  nahin dekhenge,0,Negative
dpIJHTIEKC0,adipurush me jo hindu devtao ka galat tarike se pesh kiya gaya to usko kisine ban nahi kiya ya fir uspar kisine bycott nahi kiya par jab pathan realise honi thi tab kuch bhi faltu karan dekar usko ban karne ki koshish ki gayi......to  ye kya chal raha hai wakai me bharat me sarvdhrmsambhav mar chuka hai ye me guarantee ke sath keh sakta hu,0,Negative
ADllavPbUsg,"A wise billionaire once shared the secret to his success:""girta tha uthta tha, fir girta tha, thak jaata tha,fir uthta tha, fir kadam se kadam mila kar maine 50 se 500 karod tak ka safar tayy kiya""",4657,Neutral
ADllavPbUsg,honestly I’d be crying too agar koi meri bandi leja kar aese “Kar Gaya Kar Gaya” pe dance Kare with one leg hanging in the air😢,1343,Negative
ADllavPbUsg,"""Dahej me naya Cooker"" 😂😂😂😂",4599,Negative
ADllavPbUsg,"“Mei chalta tha ,gir tha, uthta tha phir chalta tha” — esay 500 crore kamay😂😂😂",3731,Negative
ADllavPbUsg,"""Preeti, ranu mondal aur anjali ko kahan koi chhu ska hai""😂😂😂😂😂😂This is hilarious.",774,Positive
ADllavPbUsg,4:02 naya cooker 😅,48,Neutral
ADllavPbUsg,"Only Desi's sarcasm is so high, he can burn anyone with his observation skills.Only Desi ka vyang itta ucha hai ki woh kisi ko bhi bhasm kar sakta hai apne avalokan kaushal se",3629,Positive
ADllavPbUsg,"""Dahej main naya cooker nhi a ayega"" 🤣🤣🤣🤣😂😂lol",768,Positive
ADllavPbUsg,“50 se 500 crore ka safar” is the most hilarious part😂😂😂😂😂😂😂,509,Positive
ADllavPbUsg,Dil mera bhi bada hai 1:38 😂,27,Positive
ADllavPbUsg,"*"" India mein jo Parents honor killing krte hai wo toh prashad hota hoga ""*BRUH I am dead xD",236,Positive
ADllavPbUsg,"Is aadmi ki presence of mind mujhe mil jaye to main duniya jeet lunga! Way to go, my friend!",35,Positive
ADllavPbUsg,"Only Desi: Like kiya Kya?
Audience: Kar Gaya kar gaya kar gaya 😂🤣😂👌😂😂",436,Positive
ADllavPbUsg,"After watching ""Dhadkan"" -"" Jab Baap ki marzi se hi shadi krni thi',To Pyar bhi Baap se puch kr krna chahiye tha""!!!!",248,Neutral
ADllavPbUsg,"Lekin preeti, ranu mandal aur anjali ko kaha koi chhu saka hai 😅 😅 epic 😂 😂 😂",335,Positive
ADllavPbUsg,Sees only desi's notificationMy mind: ''bharo maang meri bharo'',102,Positive
ADllavPbUsg,"""Dar gayi"" and ""kar Gaya"" was so on point 😂😂😂",2,Positive
ADllavPbUsg,"""Dahej mein naya cooker nahi aiga"" 😂",246,Negative
ADllavPbUsg,Dev ki Maa ko Pata chalata hain ki ab Ghar me naya kukakar nahi aayega 😂😂,5,Negative
ADllavPbUsg,English: Total annihilationHindi: Poora phod daala,300,Neutral
ADllavPbUsg,"4:17 jaise hi ""maa ko pata chalta hai ki dahej me naya cooker nahi aayga"" Saala..Has has paad nikal gaya🤣😅😂😂",61,Positive
ADllavPbUsg,7:20 bc sabko bata de scheme.. I am dead lmao,25,Positive
ADllavPbUsg,2:41  ab bnaty hain bro 😂 yhi trend hai,5,Positive
ADllavPbUsg,8:33 savage bro😘😂😂”bhago tumhri ma ke”🤣🤣,62,Positive
ADllavPbUsg,"""Arey Teri Maa ki, khud hi toh puchhi""This is cracking me up 😂🤣",56,Positive
ADllavPbUsg,Dehej mein naya cooker nahi ayega..🤣🤣🤣🤣🤣 bruh!!!! Too humorous ankit!!!😆😆😆😆😂😂😂😂,7,Positive
ADllavPbUsg,"3:58 ""Utar do Apne baap ke seene me Goli"" 🤣🤣Kid is playing PUBG with father..Papa is in opponent's team..-Aamne samne-*Utar* *de* *Apne* *baap* *ke* *seene* *me* *Goli* ..😁😂",35,Positive
ADllavPbUsg,2:02 dil nhi gussega anjali 😂🤣,35,Negative
ADllavPbUsg,Ghar mein Naya kukar nahin aaega😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂❤😂,2,Positive
ADllavPbUsg,6:10 Uth jaa Bhai...,40,Neutral
ADllavPbUsg,The cat meme had me rolling 🤣🤣🤣.Park me jhari ke piche gandi gandi harkate karo na.,104,Positive
ADllavPbUsg,2:27 Toh kitni mohabbat karte ho tum mujhse😂😂🤣🤣🤣Video Editor ko salaam hai 😚🙏😂,34,Positive
ADllavPbUsg,This was too funny😅Ye bohoth mazzakiya tha 🤣,57,Positive
ADllavPbUsg,How did u missed the bidaai part 😁😁that is so funny Bichari dulhan ro rhi hoti hai bt instead of going from another door he goes frm the same ....rote rote shift hoti. 😁😂😂😂,27,Positive
ADllavPbUsg,6:52 muje dev ka side ka bhi sunna hai ab,28,Neutral
ADllavPbUsg,Funniest part jaise hi Maa ko pta chala nya cooker nhi aayega ghar pe,2,Positive
ADllavPbUsg,2:10 Dev ki gaa*d jalane k baad 🤣🤣🤣👌👌,33,Negative
ADllavPbUsg,"How small things you notice bro, kitni chhoti chhoti  batein tum notice krte ho 😂",3,Positive
ADllavPbUsg,"Her sister, maine bhi notice kiya tha 😂😂",2,Positive
ADllavPbUsg,"Jo bhi ho is movie ka music, script ashi thi .....cd player pe laga tar 2months mere Dada ji is movie ko lga kr har roz dekh te the",2,Positive
ADllavPbUsg,"Wtf. After listening his struggle she asking"" maa kaisi hai"". Pehle to kab nai puchi maa k bare me .u know real Brutality is..still these Story happens mostly Ghar Ghar me 😂",81,Negative
ADllavPbUsg,"5:23 that erection joke, indeed the way how he ties that male robe's strings in an erect way is really a good catch. Bhai tera 20/20 vision next 2020 mey bhi kaayam rahey.. All the best.",195,Positive
ADllavPbUsg,Bhai ne fact pkad liya😂😂 Dictionary,1,Positive
ADllavPbUsg,Observations me tho PhD kr rakha hai 4:38,30,Positive
ADllavPbUsg,"Everytime when that irritating sound ""hunnnnnn"" [00:42] comes with that cat face, i was like ise band karo mad******d 😂",1,Negative
ADllavPbUsg,"In real life if people died just like Sunil Shetty's mom did, I guess I wouldn't mind dying. Sab jhamela khatam.",1,Positive
ADllavPbUsg,Bollywood kya diya Hume Lun*Itna👇👇,59,Negative
ADllavPbUsg,Meri Mummy ki favourite Film,1,Positive
ADllavPbUsg,5:00 kam se kam hairstyle same kar dete 😢😂,12,Negative
ADllavPbUsg,Aur isi tarah Dev ki ga@*d jalane ke baadThat was hilarious man 😂,2,Positive
ADllavPbUsg,Bhai tu kya aadmi h yrrr .... Aisa koi nhi jo itna bdiya bolta ho😂😂😂😂,0,Positive
ADllavPbUsg,Lip ke charo tarf outline😂😂...maine bhi notice Kiya yrr😅,1,Neutral
ADllavPbUsg,Dev ki yehi wealth multiplier strategy Ram ne chori ki to repackage it in Phir Hera Pheri,1,Neutral
ADllavPbUsg,7:38 pyara dost😂,1,Positive
ADllavPbUsg,Bhai gazb observation hai....om jai jagdish wali 😂😂😂😂😂,3,Positive
ADllavPbUsg,Aakhir Aisa kya h mujhme,3,Neutral
ADllavPbUsg,"""but ek din Zee cinema mai aa rhi thi toh dekh li time pass ke liye""... Relatable enough 😂 how Ankit......howww",1,Positive
ADllavPbUsg,Sar Plzzzzzzzzzzzzzzz laadla movie par bhi videos banye please Plzzzzzzzzzzzzzzz from Pakistan 👍👍,2,Neutral
ADllavPbUsg,Har video 5baar dekhta hu Kam se Kam,1,Positive
ADllavPbUsg,Ye ladka meri nazro se movie dekhta h isliye mujhe sb bolte h tu mt dekha kr movie,3,Negative
ADllavPbUsg,Hasa diya na sabko aapne 😂😂❤,1,Positive
ADllavPbUsg,Brother ! God mode hai tumhara,1,Positive
ADllavPbUsg,Main yogi baba wala dekh k aa rha hu. Iska level abhi bhi bht high hai,1,Positive
ADllavPbUsg,"Bhot raees h vo log bhot dhan daulat h unke paas , I laughed too hard",1,Positive
ADllavPbUsg,Bhai ke awaaz mei tharak bahut zyaada hai😅,2,Negative
ADllavPbUsg,dev gya tel lene😀🤣🤣,0,Negative
ADllavPbUsg,Dharmesh darshan ne jo tatti failayi hai...And that background sound😆😂😆😂😆😆😆😆😆😆,1,Negative
ADllavPbUsg,"It's done, ho gaya 😂",1,Negative
ADllavPbUsg,Only legends know the father is playing role of sammers nanaji in the show yeh un dino ki baat hai❤,0,Positive
ADllavPbUsg,"NGL the same thing is happening with my sis ,being blackmailed to get married ""Umar ho gayi hai hmari, maar do humein etc etc""",1,Negative
ADllavPbUsg,Shilpa ka bhagana itna lamba tha ki Maine is video me bhi 10sec skip kiya 😅,1,Negative
ADllavPbUsg,"In my childhood, I really used to think ki wo America chal ke gya hoga 😂😂",0,Neutral
ADllavPbUsg,Bhai thank you kafi time baad itna hasa hu😂😂😁,0,Positive
ADllavPbUsg,Bro shaadi karke pass gaya movie ka revisit karo,1,Neutral
ADllavPbUsg,"That line...""Mai bas yahi kehne aai hun us insaan se jo pehle mera dost hua karta tha....""Bruhhh. 😂Ese hi kat ta hai logon ka 😂😂",1,Negative
ADllavPbUsg,Gane ko ek number hua krte the phele ke movie ke yeh baat  koi badl nhi skta,0,Positive
ADllavPbUsg,"Dark humour ka definition.. Sense Full baat rakhi ..You are good at everything.. philosophy b dete ho..Vedo se reference b dhun lete ho , ya arranged kr lete ho..comedy b .. everything you have..Except talent ..hahahaha...Humour..",0,Positive
ADllavPbUsg,4:36 didn't know koreans bhi selmon bhai ke fans hai,1,Neutral
ADllavPbUsg,Bhai aapki background commentary opp👌🤣😂👌👌👌👌👌,1,Positive
ADllavPbUsg,"Bhai ,,,han mene bhi Pyar Kya he ,pe bhi videos banye please Plzzzzzzzzzzzzzzz from Pakistan 👍👍",1,Neutral
ADllavPbUsg,"Hahahahahahah, yaar kasam se love U as bhai",1,Positive
ADllavPbUsg,"Bhai bachpan me jb pehli baar ye film dekhi thi tb mene ye socha tha ki shilpa shetty aur sunil shetty dono bhai bahen hai, inko baad me pata chala, isiliye ye log shadi nahi kiye is movie me😂😂",1,Neutral
ADllavPbUsg,😂😂😂 seriously rolling...what rani Mukerji did to kajol in kuch kuch hota hai came back to her in mjhse dosti krogi...outer look matters😁😂😂,0,Negative
ADllavPbUsg,Virana ke uper b aek video banavo bhai ❤️❤️,1,Neutral
ADllavPbUsg,Gazab ka talent aapka paas,0,Positive
ADllavPbUsg,7:06 ye sunkar Warren Buffett hospitalize ho jaenge,0,Negative
ADllavPbUsg,Ankit Naye videos nahi banate so I rewatch the old ones over and again!,0,Positive
ADllavPbUsg,Om jai Jagdish hare ke piche pad gaye bollywood wale inn sabke narka main alag se ek kadhai,0,Negative
ADllavPbUsg,Revisits ki bhi revisit krte h hm...itna amazing content...superb ...aur b vdeos daliy   ...,0,Positive
ADllavPbUsg,Dill bada hona chahiye,0,Neutral
ADllavPbUsg,Awsome ho yr tum🤣🤣🤣🤣smjh ni ata ki video zda mazedar h ki comments...,0,Positive
ADllavPbUsg,wuthering heights sasta version 😭,1,Negative
ADllavPbUsg,"Kuch bhi kaho, this movie was part of me while growing up. Enjoyed it back then, still enjoying it. 🤣",0,Positive
ADllavPbUsg,Jhar k pechy ja k gandi harkaty karo hilarious 😂😂😂,1,Positive
ADllavPbUsg,Bhai son of Sardar par video Banao,1,Neutral
ADllavPbUsg,Mast banaau chhu tu bhai,0,Positive
ADllavPbUsg,Anjali ko dekh ke mujhe apni yaad a gyi😂 mood swings....,0,Positive
ADllavPbUsg,Nice video.Bohot hi achchi video thi.,1,Positive
ADllavPbUsg,I crack this joke with my wife' s friends they loved this movie my question was same how the.fukc can someone make 500 cr by chalta tha girta tha utha tha bc I can do this all day give me atleast 1cr 🤣🤣🤣🤣,1,Positive
ADllavPbUsg,Last wala sahi tha😂,0,Positive
ADllavPbUsg,Very Nice review.Bohot hi aacahi sameeksha ki hai.,0,Positive
ADllavPbUsg,Bohut funny tha bhai 😂,0,Positive
ADllavPbUsg,Uske intentions bilkul clear h,0,Neutral
ADllavPbUsg,Aur boby ram ko kabhi pata nhi chlne dega ki vo kaun hai😂😂😂😂🤣🤣😅,1,Negative
ADllavPbUsg,Kyu kyu kyu kyu itna acha videos bnate ho,0,Positive
ADllavPbUsg,sasta wuthering heights,1,Negative
ADllavPbUsg,bhai tab jamana piche tha.. jaise ki 100 saal phle ke logon se aaj k logon ki compare nhi kr skte,0,Positive
ADllavPbUsg,Bhaia kabir singh ka bhi banana 😂,1,Neutral
ADllavPbUsg,dev ka 50 se 500 crore ka Safar is still a mystery,0,Neutral
ADllavPbUsg,Local train mein dholak bajane wale 😂😂😂😂,1,Negative
ADllavPbUsg,sab se mazay ki bat thi: sanskari song,0,Positive
ADllavPbUsg,Paisa jeet gaya saars. Paisa bnao ladkiya khud girengi,1,Neutral
ADllavPbUsg,Dhadkan pr ek ar revisit banaya jaye😂,0,Positive
ADllavPbUsg,Current time me ye story crime petrol par aati hai aur sare news channels pe,0,Negative
ADllavPbUsg,Dil bada hona chaiye 🤣🤣,0,Neutral
ADllavPbUsg,Bhai 500 crore toh chodo bhai ke paas 50 crore bhi kaha se aaye😂😂,1,Negative
ADllavPbUsg,Ek bar galti se papa ke upar chai gir gyi ...and Papa said han han jala de mujhe 😂,0,Negative
ADllavPbUsg,Wo uski sister wala change maine bhi bahut pehle notice kiya tha,0,Neutral
ADllavPbUsg,"7:24 ""pyara dost """,0,Positive
ADllavPbUsg,0:45 heart beat shoulder par kon sunata h??,2,Neutral
ADllavPbUsg,Bhai Mera naam bhi dev hai mere pass bhi big muscle and hairy chest hai haste haste ro dia mein toh jab tumne yeh bola 😂😂😂😂,0,Positive
ADllavPbUsg,Black pink ka advertisement aya h video pe ...budget badh gya hai,0,Positive
ADllavPbUsg,Korean subtitles me bhi he ye movies sab 🤣🤣kya baat he,0,Positive
ADllavPbUsg,Om jai jagadish hare means sanskari yeh toh maine kabhi notice hi Kiya tha😂,0,Positive
ADllavPbUsg,Sound of beep has been used as a warning.. ab gaali aa rhi h 🤣🤣,0,Negative
ADllavPbUsg,Main has has ke pagal hogaya,0,Positive
ADllavPbUsg,Dev ko agar baad mein ameer banana hi tha to pehle hi ban jata itna lafda to na hota 😅😅😅,1,Negative
ADllavPbUsg,Starting is sooo good..with tattii dast waali😂,0,Positive
ADllavPbUsg,"7:47 bio logical truth,,, Abe ye uski bhook hai ..she can't control 🤣🤣🤣🤔🤔🤔",0,Neutral
ADllavPbUsg,Baghban ke om jai jagdish clip me korean subtitles kyu hai?,1,Neutral
ADllavPbUsg,5:18 Bhai Anjali ka to video aa gaya hai.. come to 2022!,0,Neutral
ADllavPbUsg,When my name's Anjali! 😀 Iske piche ke dard ko dekho,0,Negative
ADllavPbUsg,H@rami 😂 youtuber😂😂😂Tu sada gareeb rahe (so that we get such awesome content always) 🎉🎉😂,1,Positive
ADllavPbUsg,Aaj hi dhyan dia Maine behn change hui,0,Neutral
ADllavPbUsg,Dead at mai kar gya kar gya 😂😂,0,Positive
ADllavPbUsg,Lips ke charo taraf outline 😂,0,Negative
ADllavPbUsg,Toh yeh Raju Shyam ki itne dino pehle se le rahe hai,0,Neutral
ADllavPbUsg,"""Go away your mothers""- bhaago tmhri maa ki 😂",0,Negative
ADllavPbUsg,"Ram ki sister changed...Seriously, ye abhi pata chala",1,Neutral
ADllavPbUsg,Iss movie ka sequel banao to ye jarur dikhana ki dev ne 50 se 500 crore kaise banaya😅,0,Positive
ADllavPbUsg,Bhaiya main bhi aapke jaisa focus pana chahta hoon Koi tips doge,0,Positive
ADllavPbUsg,Gaali bhi do sath me beep beep bhi daalo...😂😂😂,1,Negative
ADllavPbUsg,Ab devdas ka bhi Bana do,0,Neutral
ADllavPbUsg,Bhai pahle kyu ni Mila tu mujhe🤣🤣,0,Positive
ADllavPbUsg,"Iska daurna ho jaye toh mujhe utha dena,😂😂😂😂😂😂",0,Negative
ADllavPbUsg,Basic sabko Ani chahiye 😂😂😂😂,0,Negative
ADllavPbUsg,"""'Haaye me kr gaya kr gaya"" 😂😂😂😂😂nibba nibbi ki kahani yaaha de shuru hui thi😂😂😂😂",0,Negative
ADllavPbUsg,But bhai movie zabardast hai 😊,0,Positive
ADllavPbUsg,Next koi mil gya,0,Neutral
ADllavPbUsg,mst bro 🤣🤣🤣🤣,0,Positive
ADllavPbUsg,Bhai Mera toh Galti se dost ke jagah papa ko call lagaya tha bhai😅,0,Neutral
ADllavPbUsg,Abe park me aye ho to jadiyo kr peeche jaake gandi gandi chize karo na 😂😂😂😂😂 no shit just straight on the point,0,Negative
